111.206.71.51 - - [20/Nov/2015:00:00:26 +0800] "GET /zszx/map/photo/yixian/topoline.bmp HTTP/1.1" 200 867098
42.156.137.68 - - [20/Nov/2015:19:38:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F0FB06E59A82119DA0ADAF7CC2B7AF04?d-49747-p=3 HTTP/1.1" 200 23825
61.149.81.22 - - [20/Nov/2015:19:40:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:19:40:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [20/Nov/2015:19:40:35 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:19:40:35 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:19:40:51 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:19:40:52 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
115.28.189.208 - - [20/Nov/2015:19:41:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:19:42:38 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:19:42:38 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:19:43:14 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:19:45:17 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:19:45:17 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [20/Nov/2015:19:45:34 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:19:45:34 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:19:45:51 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:19:45:52 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
115.28.189.208 - - [20/Nov/2015:19:46:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:19:47:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:19:47:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:19:48:16 +0800] "GET / HTTP/1.1" 302 -
123.169.49.211 - - [20/Nov/2015:19:48:23 +0800] "GET /clim/images/climintro2.jpg HTTP/1.1" 200 11519
180.76.15.15 - - [20/Nov/2015:19:49:15 +0800] "GET / HTTP/1.1" 302 -
180.76.15.6 - - [20/Nov/2015:19:50:06 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:19:50:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:19:50:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [20/Nov/2015:19:50:34 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:19:50:35 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:19:50:52 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:19:50:52 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
115.28.189.208 - - [20/Nov/2015:19:51:40 +0800] "GET / HTTP/1.1" 302 -
203.156.217.75 - - [20/Nov/2015:19:52:00 +0800] "GET /manager/html HTTP/1.1" 404 991
58.32.44.98 - - [20/Nov/2015:19:52:38 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:19:52:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:19:53:17 +0800] "GET / HTTP/1.1" 302 -
112.17.242.189 - - [20/Nov/2015:19:53:19 +0800] "GET /tlp/images/riverintro2.gif HTTP/1.1" 200 100899
61.149.81.22 - - [20/Nov/2015:19:55:17 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:19:55:17 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [20/Nov/2015:19:55:35 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:19:55:35 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
117.88.18.137 - - [20/Nov/2015:19:55:39 +0800] "GET /clim/images/climintro2.jpg HTTP/1.1" 200 11519
182.81.91.229 - - [20/Nov/2015:19:55:45 +0800] "GET /tlp/images/riverintro2.gif HTTP/1.1" 200 100899
113.95.12.85 - - [20/Nov/2015:19:55:51 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:19:55:52 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
115.28.189.208 - - [20/Nov/2015:19:56:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:19:57:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:19:57:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:19:58:15 +0800] "GET / HTTP/1.1" 302 -
66.249.79.45 - - [20/Nov/2015:19:58:28 +0800] "GET / HTTP/1.1" 302 -
66.249.79.41 - - [20/Nov/2015:19:58:29 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
61.149.81.22 - - [20/Nov/2015:20:00:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:00:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [20/Nov/2015:20:00:34 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:00:35 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:00:52 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:00:53 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.12.161 - - [20/Nov/2015:20:00:54 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [20/Nov/2015:20:00:54 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:20:01:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:02:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:02:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:03:17 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:05:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:05:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
220.181.108.142 - - [20/Nov/2015:20:05:27 +0800] "GET / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:05:34 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:05:34 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.206.71.70 - - [20/Nov/2015:20:05:49 +0800] "GET / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:05:51 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:05:52 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
115.28.189.208 - - [20/Nov/2015:20:06:40 +0800] "GET / HTTP/1.1" 302 -
220.181.108.144 - - [20/Nov/2015:20:07:08 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
58.32.44.98 - - [20/Nov/2015:20:07:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:07:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.42.174.112 - - [20/Nov/2015:20:07:41 +0800] "GET /favicon.ico HTTP/1.1" 404 988
120.26.216.168 - - [20/Nov/2015:20:08:16 +0800] "GET / HTTP/1.1" 302 -
180.116.12.108 - - [20/Nov/2015:20:08:49 +0800] "GET /favicon.ico HTTP/1.1" 404 988
111.206.71.116 - - [20/Nov/2015:20:09:07 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
61.149.81.22 - - [20/Nov/2015:20:10:19 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:10:20 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [20/Nov/2015:20:10:34 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:10:34 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:10:52 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:10:53 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
115.28.189.208 - - [20/Nov/2015:20:11:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:12:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:12:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:13:14 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:15:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:15:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [20/Nov/2015:20:15:35 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:15:35 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:15:52 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:15:52 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
115.28.189.208 - - [20/Nov/2015:20:16:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:17:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:17:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:17:51 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:17:51 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:18:15 +0800] "GET / HTTP/1.1" 302 -
121.232.21.90 - - [20/Nov/2015:20:18:24 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:18:30 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:18:35 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:18:41 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:18:47 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:18:52 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:18:58 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:04 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:09 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:15 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:21 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:26 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:32 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:37 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:43 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:49 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:19:54 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:20:00 +0800] "GET /manager/html HTTP/1.1" 404 991
171.34.246.63 - - [20/Nov/2015:20:20:04 +0800] "POST http://iface.iqiyi.com/api/login?key=20179202f81d8f09bb546e6daf6fdecf HTTP/1.1" 404 982
121.232.21.90 - - [20/Nov/2015:20:20:06 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:20:11 +0800] "GET /manager/html HTTP/1.1" 404 991
61.149.81.22 - - [20/Nov/2015:20:20:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:20:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
121.232.21.90 - - [20/Nov/2015:20:20:17 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:20:23 +0800] "GET /manager/html HTTP/1.1" 404 991
121.232.21.90 - - [20/Nov/2015:20:20:28 +0800] "GET /manager/html HTTP/1.1" 404 991
111.192.102.34 - - [20/Nov/2015:20:20:34 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:20:34 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
121.232.21.90 - - [20/Nov/2015:20:20:34 +0800] "GET /manager/html HTTP/1.1" 404 991
59.51.114.205 - - [20/Nov/2015:20:21:01 +0800] "GET /zszx/handbook/notes.docs/image003.jpg HTTP/1.1" 200 13755
115.28.189.208 - - [20/Nov/2015:20:21:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:22:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:22:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:22:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:22:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [20/Nov/2015:20:22:51 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:22:52 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:23:19 +0800] "GET / HTTP/1.1" 302 -
222.91.204.87 - - [20/Nov/2015:20:24:29 +0800] "GET /favicon.ico HTTP/1.1" 404 988
117.136.39.222 - - [20/Nov/2015:20:25:03 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 200 16368
61.149.81.22 - - [20/Nov/2015:20:25:26 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:25:26 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:20:26:40 +0800] "GET / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:27:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:27:39 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:27:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [20/Nov/2015:20:27:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:27:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:27:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:28:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:29:42 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:29:42 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18819
61.149.81.22 - - [20/Nov/2015:20:30:18 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:30:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:20:31:40 +0800] "GET / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:32:39 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:32:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [20/Nov/2015:20:32:40 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:32:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:32:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:32:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:33:14 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:35:18 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:35:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:20:36:40 +0800] "GET / HTTP/1.1" 302 -
106.114.72.87 - - [20/Nov/2015:20:37:30 +0800] "GET /zszx/map/photo/80huagtu/tdlyxzx.bmp HTTP/1.1" 200 867098
58.32.44.98 - - [20/Nov/2015:20:37:38 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:37:38 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [20/Nov/2015:20:37:39 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:37:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:37:41 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:37:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:38:20 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:40:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:40:23 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:20:41:40 +0800] "GET / HTTP/1.1" 302 -
180.76.15.30 - - [20/Nov/2015:20:42:14 +0800] "GET / HTTP/1.1" 302 -
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18819
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1231
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
114.251.216.220 - - [20/Nov/2015:20:42:17 +0800] "GET /favicon.ico HTTP/1.1" 404 988
114.251.216.220 - - [20/Nov/2015:20:42:16 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
58.32.44.98 - - [20/Nov/2015:20:42:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:42:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [20/Nov/2015:20:42:39 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:42:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:42:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:42:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
180.76.15.26 - - [20/Nov/2015:20:42:52 +0800] "GET / HTTP/1.1" 302 -
120.26.216.168 - - [20/Nov/2015:20:43:23 +0800] "GET / HTTP/1.1" 302 -
23.91.15.239 - - [20/Nov/2015:20:44:02 +0800] "GET /manager/html HTTP/1.1" 404 991
61.149.81.22 - - [20/Nov/2015:20:45:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:45:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:20:46:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:47:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:47:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [20/Nov/2015:20:47:39 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:47:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:47:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:47:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:48:21 +0800] "GET / HTTP/1.1" 302 -
123.93.30.175 - - [20/Nov/2015:20:48:29 +0800] "GET /tlp/images/riverintro2.gif HTTP/1.1" 200 100899
61.149.81.22 - - [20/Nov/2015:20:50:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:50:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:20:51:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:52:38 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:52:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:52:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [20/Nov/2015:20:52:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:52:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:52:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:20:53:18 +0800] "GET / HTTP/1.1" 302 -
203.156.217.82 - - [20/Nov/2015:20:53:39 +0800] "GET /manager/html HTTP/1.1" 404 991
66.249.79.41 - - [20/Nov/2015:20:53:58 +0800] "GET /zszx/sdb2-tx.htm HTTP/1.1" 304 -
60.223.105.117 - - [20/Nov/2015:20:54:59 +0800] "GET /zszx/map/photo/50huangtu/zlkdwc.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [20/Nov/2015:20:55:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:20:55:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:20:56:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:57:38 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:20:57:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [20/Nov/2015:20:57:39 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:20:57:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:20:57:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:20:57:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
117.32.216.47 - - [20/Nov/2015:20:57:43 +0800] "GET /zszx/handbook/notes.docs/image003.jpg HTTP/1.1" 200 13755
58.247.128.206 - - [20/Nov/2015:20:57:41 +0800] "GET /zszx/map/photo/50huangtu/plthnmd.bmp HTTP/1.1" 200 57288
120.26.216.168 - - [20/Nov/2015:20:58:15 +0800] "GET / HTTP/1.1" 302 -
60.190.218.178 - - [20/Nov/2015:20:59:10 +0800] "GET /manager/html HTTP/1.1" 404 991
61.149.81.22 - - [20/Nov/2015:21:00:17 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:21:00:17 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
61.149.12.161 - - [20/Nov/2015:21:00:43 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [20/Nov/2015:21:00:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
115.28.189.208 - - [20/Nov/2015:21:01:40 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:21:02:39 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [20/Nov/2015:21:02:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [20/Nov/2015:21:02:40 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [20/Nov/2015:21:02:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [20/Nov/2015:21:02:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [20/Nov/2015:21:02:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
120.26.216.168 - - [20/Nov/2015:21:03:14 +0800] "GET / HTTP/1.1" 302 -
219.150.53.97 - - [20/Nov/2015:21:03:26 +0800] "GET /clim/images/climintro2.jpg HTTP/1.1" 200 11519
218.28.80.226 - - [20/Nov/2015:21:04:17 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [20/Nov/2015:21:05:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [20/Nov/2015:21:05:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
