113.140.84.108 - - [10/Dec/2014:00:00:23 +0800] "GET /sxzn/sxzn-userGuide.doc HTTP/1.1" 200 2013696
61.149.37.106 - - [10/Dec/2014:21:24:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:24:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
113.140.84.98 - - [10/Dec/2014:21:28:12 +0800] "GET /sxzn/index.action;jsessionid=8A0EDE86580EE3976002D456902DFFE3 HTTP/1.1" 200 18585
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1272
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
113.140.84.98 - - [10/Dec/2014:21:28:13 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
113.140.84.98 - - [10/Dec/2014:21:28:22 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
113.140.84.98 - - [10/Dec/2014:21:28:22 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
113.140.84.98 - - [10/Dec/2014:21:28:22 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
113.140.84.98 - - [10/Dec/2014:21:28:22 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
113.140.84.98 - - [10/Dec/2014:21:28:22 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
113.140.84.98 - - [10/Dec/2014:21:28:22 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
113.140.84.98 - - [10/Dec/2014:21:28:23 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [10/Dec/2014:21:28:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:21:28:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/css/displaytag.css HTTP/1.1" 200 2309
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=FC57FF24D7E6CD9E6A996CBCCE7D27D0 HTTP/1.1" 200 25884
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/MzTreeView10.js HTTP/1.1" 200 24098
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/L0.gif HTTP/1.1" 200 66
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/L2.gif HTTP/1.1" 200 68
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/L1.gif HTTP/1.1" 200 73
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/L3.gif HTTP/1.1" 200 63
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/L4.gif HTTP/1.1" 200 69
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/P0.gif HTTP/1.1" 200 163
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/P1.gif HTTP/1.1" 200 166
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/P2.gif HTTP/1.1" 200 163
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/P3.gif HTTP/1.1" 200 159
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/L5.gif HTTP/1.1" 200 58
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/root.gif HTTP/1.1" 200 173
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/folder.gif HTTP/1.1" 200 170
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/M0.gif HTTP/1.1" 200 159
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/M1.gif HTTP/1.1" 200 163
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/M2.gif HTTP/1.1" 200 159
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/file.gif HTTP/1.1" 200 942
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/M3.gif HTTP/1.1" 200 156
113.140.84.98 - - [10/Dec/2014:21:29:09 +0800] "GET /sxzn/js/images_mz/folderopen.gif HTTP/1.1" 200 126
61.149.37.106 - - [10/Dec/2014:21:29:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:29:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.98 - - [10/Dec/2014:21:29:18 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.98 - - [10/Dec/2014:21:29:18 +0800] "GET /sxzn/foreground/browseMetadata.action?id=30 HTTP/1.1" 200 14595
113.140.84.98 - - [10/Dec/2014:21:29:24 +0800] "GET /sxzn/foreground/viewMetadata.action?id=17 HTTP/1.1" 200 9637
113.140.84.98 - - [10/Dec/2014:21:29:24 +0800] "GET /sxzn/css/metadata.css HTTP/1.1" 200 945
113.140.84.98 - - [10/Dec/2014:21:29:53 +0800] "GET /sxzn/foreground/selectResult.jsp HTTP/1.1" 200 5911
113.140.84.98 - - [10/Dec/2014:21:29:57 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.98 - - [10/Dec/2014:21:29:57 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1238
113.140.84.98 - - [10/Dec/2014:21:30:09 +0800] "GET /sxzn/foreground/viewMetadata.action?id=59 HTTP/1.1" 200 9439
113.140.28.66 - - [10/Dec/2014:21:30:33 +0800] "GET /sxzn/index.action;jsessionid=8A0EDE86580EE3976002D456902DFFE3 HTTP/1.1" 200 18409
113.140.28.66 - - [10/Dec/2014:21:30:33 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1257
113.140.84.98 - - [10/Dec/2014:21:31:11 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.98 - - [10/Dec/2014:21:31:11 +0800] "GET /sxzn/foreground/browseMetadata.action HTTP/1.1" 200 25884
113.140.84.98 - - [10/Dec/2014:21:31:25 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.98 - - [10/Dec/2014:21:31:25 +0800] "GET /sxzn/foreground/browseMetadata.action?id=25 HTTP/1.1" 200 24590
113.140.28.66 - - [10/Dec/2014:21:31:40 +0800] "GET /sxzn/foreground/browseMetadata.action?id=22 HTTP/1.1" 200 16779
113.140.28.66 - - [10/Dec/2014:21:31:41 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.98 - - [10/Dec/2014:21:31:49 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.28.66 - - [10/Dec/2014:21:31:48 +0800] "GET /sxzn/foreground/browseMetadata.action?id=17 HTTP/1.1" 200 22788
113.140.84.98 - - [10/Dec/2014:21:32:05 +0800] "GET /sxzn/foreground/browseMetadata.action?id=29 HTTP/1.1" 200 16030
113.140.84.98 - - [10/Dec/2014:21:32:05 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
61.149.81.22 - - [10/Dec/2014:21:33:48 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:21:33:48 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
114.88.171.170 - - [10/Dec/2014:21:33:44 +0800] "GET /zszx/map/photo/80huagtu/plhnjmsl.bmp HTTP/1.1" 200 867098
114.88.171.170 - - [10/Dec/2014:21:33:44 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 200 867098
114.88.171.170 - - [10/Dec/2014:21:33:46 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 200 867098
114.88.171.170 - - [10/Dec/2014:21:33:45 +0800] "GET /zszx/map/photo/80huagtu/plwkxsl.bmp HTTP/1.1" 200 867098
114.88.171.170 - - [10/Dec/2014:21:33:51 +0800] "GET /zszx/map/photo/90huangtu/rain.bmp HTTP/1.1" 200 867098
114.88.171.170 - - [10/Dec/2014:21:33:53 +0800] "GET /zszx/map/photo/as-xian/land_resource.bmp HTTP/1.1" 200 867098
61.149.37.106 - - [10/Dec/2014:21:34:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:34:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
114.88.171.170 - - [10/Dec/2014:21:34:27 +0800] "GET /zszx/map/photo/80huagtu/plhnjmsl.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:28 +0800] "GET /zszx/map/photo/80huagtu/plwkxsl.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:28 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:30 +0800] "GET /zszx/map/photo/90huangtu/rain.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:31 +0800] "GET /zszx/map/photo/as-xian/land_resource.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:33 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:50 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:50 +0800] "GET /zszx/map/photo/80huagtu/plhnjmsl.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:51 +0800] "GET /zszx/map/photo/80huagtu/plwkxsl.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:52 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:53 +0800] "GET /zszx/map/photo/90huangtu/rain.bmp HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:34:55 +0800] "GET /zszx/map/photo/as-xian/land_resource.bmp HTTP/1.1" 304 -
111.206.71.79 - - [10/Dec/2014:21:35:26 +0800] "GET / HTTP/1.1" 302 -
115.239.212.135 - - [10/Dec/2014:21:35:28 +0800] "HEAD /zszx/sdb2-tx.htm HTTP/1.0" 200 -
220.181.108.174 - - [10/Dec/2014:21:35:28 +0800] "GET / HTTP/1.1" 302 -
114.88.171.170 - - [10/Dec/2014:21:35:28 +0800] "GET /zszx/sdb2-tx.htm HTTP/1.1" 200 34499
114.88.171.170 - - [10/Dec/2014:21:35:28 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.54.226.175 - - [10/Dec/2014:21:35:54 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 736560
61.54.226.175 - - [10/Dec/2014:21:35:54 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 1203048
61.54.226.175 - - [10/Dec/2014:21:35:54 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 703824
61.54.226.175 - - [10/Dec/2014:21:35:54 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 1137576
114.88.171.170 - - [10/Dec/2014:21:37:43 +0800] "GET /zszx/map/photo/as/geom.bmp HTTP/1.1" 200 867098
114.88.171.170 - - [10/Dec/2014:21:37:49 +0800] "GET /favicon.ico HTTP/1.1" 404 988
188.165.15.22 - - [10/Dec/2014:21:38:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=EDB0C3A3B70C9EC2200D0511C170D38B HTTP/1.1" 200 26368
61.149.81.22 - - [10/Dec/2014:21:38:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:21:38:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:21:39:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:39:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
114.88.171.170 - - [10/Dec/2014:21:39:58 +0800] "GET /zszx/sdb2-tx.htm HTTP/1.1" 304 -
114.88.171.170 - - [10/Dec/2014:21:40:14 +0800] "GET /zszx/map/photo/90huangtu/gull.bmp HTTP/1.1" 200 867098
114.88.171.170 - - [10/Dec/2014:21:41:05 +0800] "GET /zszx/map/photo/90huangtu/geom.bmp HTTP/1.1" 200 867098
114.88.171.170 - - [10/Dec/2014:21:42:04 +0800] "GET /zszx/map/photo/50huangtu/stbct.bmp HTTP/1.1" 200 867098
188.165.15.79 - - [10/Dec/2014:21:42:18 +0800] "GET /sxzn/foreground/viewMetadata.action?id=81 HTTP/1.1" 200 9283
101.226.89.116 - - [10/Dec/2014:21:42:20 +0800] "GET /zszx/sdb2-tx.htm HTTP/1.1" 200 34499
114.88.171.170 - - [10/Dec/2014:21:42:51 +0800] "GET /zszx/map/photo/50huangtu/xlpjt.bmp HTTP/1.1" 200 867098
101.226.51.230 - - [10/Dec/2014:21:43:03 +0800] "GET /zszx/map/photo/as/geom.bmp HTTP/1.1" 200 16368
61.149.81.22 - - [10/Dec/2014:21:43:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:21:43:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
101.226.66.193 - - [10/Dec/2014:21:44:03 +0800] "GET /zszx/map/photo/50huangtu/stbct.bmp HTTP/1.1" 200 16368
61.149.37.106 - - [10/Dec/2014:21:44:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:44:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
112.64.235.87 - - [10/Dec/2014:21:47:11 +0800] "GET /zszx/map/photo/90huangtu/geom.bmp HTTP/1.1" 200 16368
61.149.81.22 - - [10/Dec/2014:21:48:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:21:48:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:21:49:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:49:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.79.99 - - [10/Dec/2014:21:49:15 +0800] "GET /zszx/sdb2-tx1.htm HTTP/1.1" 304 -
115.159.68.19 - - [10/Dec/2014:21:50:36 +0800] "GET http://www.ly.com/ HTTP/1.1" 302 -
115.159.68.19 - - [10/Dec/2014:21:50:40 +0800] "GET http://www.ly.com/sxzn/index.action HTTP/1.1" 200 18262
58.32.206.19 - - [10/Dec/2014:21:52:02 +0800] "GET /zszx/map/photo/90huangtu/gull.bmp HTTP/1.1" 200 16368
101.226.33.223 - - [10/Dec/2014:21:52:35 +0800] "GET /zszx/map/photo/50huangtu/xlpjt.bmp HTTP/1.1" 200 16368
115.201.76.86 - - [10/Dec/2014:21:53:00 +0800] "GET /zszx/map/photo/80huagtu/trsyx.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [10/Dec/2014:21:53:49 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:54:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:54:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
101.226.66.193 - - [10/Dec/2014:21:55:19 +0800] "GET /zszx/map/photo/50huangtu/stbct.bmp HTTP/1.1" 200 16368
188.165.15.132 - - [10/Dec/2014:21:55:34 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=96 HTTP/1.1" 302 -
183.131.11.85 - - [10/Dec/2014:21:55:39 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 155496
58.32.206.19 - - [10/Dec/2014:21:55:57 +0800] "GET /zszx/map/photo/90huangtu/gull.bmp HTTP/1.1" 200 16368
222.134.89.110 - - [10/Dec/2014:21:56:40 +0800] "GET / HTTP/1.1" 302 -
222.134.89.110 - - [10/Dec/2014:21:56:40 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
183.131.11.85 - - [10/Dec/2014:21:55:39 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 49104
183.131.11.85 - - [10/Dec/2014:21:55:39 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 16368
61.149.81.22 - - [10/Dec/2014:21:58:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:21:58:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:21:59:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:21:59:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
183.131.11.85 - - [10/Dec/2014:21:55:39 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 16368
207.46.13.84 - - [10/Dec/2014:22:00:30 +0800] "GET /zszx/map/standard/level3/yixian_river.doc HTTP/1.1" 200 78848
61.149.12.161 - - [10/Dec/2014:22:00:55 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [10/Dec/2014:22:00:55 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:22:03:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:22:03:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:22:04:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:22:04:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.108 - - [10/Dec/2014:22:06:53 +0800] "GET / HTTP/1.1" 302 -
113.140.28.66 - - [10/Dec/2014:22:06:56 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
113.140.28.66 - - [10/Dec/2014:22:06:56 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1287
113.140.84.108 - - [10/Dec/2014:22:06:56 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
113.140.28.66 - - [10/Dec/2014:22:06:56 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
113.140.28.66 - - [10/Dec/2014:22:06:56 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
113.140.84.108 - - [10/Dec/2014:22:06:53 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.28.66 - - [10/Dec/2014:22:06:56 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
113.140.28.66 - - [10/Dec/2014:22:06:57 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
113.140.28.66 - - [10/Dec/2014:22:06:57 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
113.140.28.66 - - [10/Dec/2014:22:06:57 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
113.140.28.66 - - [10/Dec/2014:22:06:59 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
113.140.84.108 - - [10/Dec/2014:22:06:59 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
113.140.28.66 - - [10/Dec/2014:22:06:59 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
113.140.28.66 - - [10/Dec/2014:22:06:59 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
113.140.28.66 - - [10/Dec/2014:22:06:56 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
113.140.84.108 - - [10/Dec/2014:22:07:30 +0800] "POST /sxzn/checkLogin.action HTTP/1.1" 302 -
113.140.84.108 - - [10/Dec/2014:22:07:31 +0800] "GET /sxzn/ HTTP/1.1" 200 18240
113.140.84.108 - - [10/Dec/2014:22:07:40 +0800] "GET /sxzn/foreground/viewMetadata.action?id=216 HTTP/1.1" 200 9917
61.149.81.22 - - [10/Dec/2014:22:08:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:22:08:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.108 - - [10/Dec/2014:22:08:50 +0800] "GET /sxzn/foreground/viewMetadata.action?id=213 HTTP/1.1" 200 9798
61.149.37.106 - - [10/Dec/2014:22:09:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:22:09:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.108 - - [10/Dec/2014:22:09:32 +0800] "GET /sxzn/foreground/viewMetadata.action?id=186 HTTP/1.1" 200 9445
113.140.84.108 - - [10/Dec/2014:22:10:35 +0800] "GET /sxzn/foreground/viewMetadata.action?id=187 HTTP/1.1" 200 9253
113.140.84.108 - - [10/Dec/2014:22:10:54 +0800] "GET /sxzn/foreground/viewMetadata.action?id=9 HTTP/1.1" 200 9386
113.140.84.108 - - [10/Dec/2014:22:11:39 +0800] "GET /sxzn/foreground/browseMetadata.action HTTP/1.1" 200 26204
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/L0.gif HTTP/1.1" 200 66
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/L4.gif HTTP/1.1" 200 69
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/L2.gif HTTP/1.1" 200 68
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/L1.gif HTTP/1.1" 200 73
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/L3.gif HTTP/1.1" 200 63
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/P1.gif HTTP/1.1" 200 166
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/L5.gif HTTP/1.1" 200 58
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/P2.gif HTTP/1.1" 200 163
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/P3.gif HTTP/1.1" 200 159
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/P0.gif HTTP/1.1" 200 163
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/root.gif HTTP/1.1" 200 173
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/folder.gif HTTP/1.1" 200 170
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/M0.gif HTTP/1.1" 200 159
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/M1.gif HTTP/1.1" 200 163
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/M2.gif HTTP/1.1" 200 159
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/M3.gif HTTP/1.1" 200 156
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/folderopen.gif HTTP/1.1" 200 126
113.140.84.108 - - [10/Dec/2014:22:11:40 +0800] "GET /sxzn/js/images_mz/file.gif HTTP/1.1" 200 942
113.140.84.108 - - [10/Dec/2014:22:12:06 +0800] "GET /sxzn/foreground/viewMetadata.action?id=10 HTTP/1.1" 200 9315
113.140.84.108 - - [10/Dec/2014:22:12:11 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.108 - - [10/Dec/2014:22:12:18 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.108 - - [10/Dec/2014:22:12:15 +0800] "GET /sxzn/foreground/browseMetadata.action?id=15 HTTP/1.1" 200 17681
61.149.81.22 - - [10/Dec/2014:22:13:48 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:22:13:48 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:22:14:12 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:22:14:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.108 - - [10/Dec/2014:22:15:55 +0800] "-" 408 -
125.85.66.232 - - [10/Dec/2014:22:15:46 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 523776
125.85.66.232 - - [10/Dec/2014:22:15:46 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 597432
61.149.81.22 - - [10/Dec/2014:22:18:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:22:18:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:22:19:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:22:19:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.108 - - [10/Dec/2014:22:22:25 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.108 - - [10/Dec/2014:22:22:24 +0800] "GET /sxzn/foreground/browseMetadata.action?id=16 HTTP/1.1" 200 17918
113.140.84.108 - - [10/Dec/2014:22:22:39 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.84.108 - - [10/Dec/2014:22:22:38 +0800] "GET /sxzn/foreground/browseMetadata.action?id=17 HTTP/1.1" 200 23108
113.140.28.66 - - [10/Dec/2014:22:23:11 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
113.140.28.66 - - [10/Dec/2014:22:23:01 +0800] "GET /sxzn/foreground/browseMetadata.action?id=22 HTTP/1.1" 200 17099
61.149.81.22 - - [10/Dec/2014:22:23:48 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:22:23:48 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:22:24:11 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:22:24:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
