66.249.75.124 - - [09/Feb/2015:00:00:26 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=ABFB6766828D871F1EBA28F392A913D2?d-49747-p=6 HTTP/1.1" 200 25067
61.149.81.22 - - [09/Feb/2015:15:07:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:07:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:09:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:09:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.69.171 - - [09/Feb/2015:15:10:01 +0800] "GET /http_type/tm/html/docments/LT41230371989042XXX02%20Metadata.htm HTTP/1.1" 404 259
61.149.81.22 - - [09/Feb/2015:15:12:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:12:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:14:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:14:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
123.149.221.45 - - [09/Feb/2015:15:16:58 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [09/Feb/2015:15:17:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:17:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:19:31 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:19:31 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
220.168.132.225 - - [09/Feb/2015:15:20:10 +0800] "GET / HTTP/1.1" 302 -
220.168.132.225 - - [09/Feb/2015:15:20:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
220.168.132.227 - - [09/Feb/2015:15:20:10 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
220.168.132.227 - - [09/Feb/2015:15:20:10 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
220.168.132.227 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
220.168.132.225 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1210
220.168.132.228 - - [09/Feb/2015:15:20:10 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
220.168.132.227 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
220.168.132.227 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
220.168.132.227 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
220.168.132.225 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
220.168.132.227 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
220.168.132.228 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
220.168.132.228 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
220.168.132.227 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
220.168.132.225 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
220.168.132.227 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
220.168.132.227 - - [09/Feb/2015:15:20:11 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
220.168.132.227 - - [09/Feb/2015:15:20:12 +0800] "GET /favicon.ico HTTP/1.1" 404 988
115.236.84.168 - - [09/Feb/2015:15:21:16 +0800] "GET /zszx/map/photo/as-xian/land_resource.bmp HTTP/1.1" 200 695640
115.236.84.168 - - [09/Feb/2015:15:21:16 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 200 548328
61.149.81.22 - - [09/Feb/2015:15:22:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:22:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.69.171 - - [09/Feb/2015:15:24:32 +0800] "GET /zszx/ HTTP/1.1" 304 -
61.149.81.22 - - [09/Feb/2015:15:24:42 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:24:42 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:27:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:27:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.82 - - [09/Feb/2015:15:29:22 +0800] "GET / HTTP/1.1" 302 -
220.181.108.143 - - [09/Feb/2015:15:30:27 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:32:50 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:32:50 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:34:32 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:34:33 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:35:06 +0800] "-" 408 -
61.149.81.22 - - [09/Feb/2015:15:37:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:37:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
68.180.228.88 - - [09/Feb/2015:15:39:02 +0800] "GET /sxzn/foreground/viewMetadata.action?id=8 HTTP/1.1" 200 9384
68.180.228.88 - - [09/Feb/2015:15:39:02 +0800] "GET /sxzn/foreground/viewMetadata.action?id=9 HTTP/1.1" 200 9154
61.149.81.22 - - [09/Feb/2015:15:39:39 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:39:39 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
221.2.243.42 - - [09/Feb/2015:15:42:23 +0800] "GET /favicon.ico HTTP/1.1" 404 988
221.2.243.42 - - [09/Feb/2015:15:42:23 +0800] "GET / HTTP/1.1" 302 -
221.2.243.42 - - [09/Feb/2015:15:42:23 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
221.2.243.42 - - [09/Feb/2015:15:42:26 +0800] "GET /favicon.ico HTTP/1.1" 404 988
221.2.243.42 - - [09/Feb/2015:15:42:26 +0800] "GET / HTTP/1.1" 302 -
221.2.243.42 - - [09/Feb/2015:15:42:26 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:42:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:42:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
58.251.118.14 - - [09/Feb/2015:15:44:41 +0800] "GET /zszx/map/photo/yixian/topoline.bmp HTTP/1.1" 200 867098
58.251.118.14 - - [09/Feb/2015:15:44:43 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [09/Feb/2015:15:45:00 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:45:00 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
188.165.15.198 - - [09/Feb/2015:15:45:43 +0800] "GET /sxzn/listDataOfMD.action?id=58 HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:47:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:47:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
108.187.114.235 - - [09/Feb/2015:15:48:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:49:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:49:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:52:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:52:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
68.180.228.88 - - [09/Feb/2015:15:53:26 +0800] "GET /sxzn/foreground/viewMetadata.action?id=5 HTTP/1.1" 200 9352
61.149.81.22 - - [09/Feb/2015:15:54:30 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:54:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:57:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:57:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:15:59:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:15:59:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
182.138.158.238 - - [09/Feb/2015:16:01:12 +0800] "GET /favicon.ico HTTP/1.1" 404 988
182.138.158.238 - - [09/Feb/2015:16:01:12 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [09/Feb/2015:16:02:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:02:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
222.143.28.82 - - [09/Feb/2015:16:04:25 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [09/Feb/2015:16:04:53 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:04:53 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
92.232.53.54 - - [09/Feb/2015:16:06:40 +0800] "GET /robots.txt HTTP/1.0" 200 68
92.232.53.54 - - [09/Feb/2015:16:06:43 +0800] "GET /list/listSource.jsp?source=%C2%B1%C2%A8%C2%B8%C3%A6 HTTP/1.0" 200 2160
92.232.53.54 - - [09/Feb/2015:16:06:48 +0800] "GET /list/listSource.jsp?source=%C2%B5%C3%A7%C3%97%C3%93%C3%8E%C3%84%C3%8F%C3%97 HTTP/1.0" 200 2181
92.232.53.54 - - [09/Feb/2015:16:06:52 +0800] "GET /list/listSource.jsp?source=%C3%82%C3%9B%C3%8E%C3%84%C2%BC%C2%AF HTTP/1.0" 200 2166
92.232.53.54 - - [09/Feb/2015:16:06:54 +0800] "GET /list/listSource.jsp?source=%C3%86%C3%9A%C2%BF%C2%AF HTTP/1.0" 200 2154
92.232.53.54 - - [09/Feb/2015:16:06:57 +0800] "GET /list/listSource.jsp?source=%C3%8D%C2%A8%C3%93%C3%83%C3%80%C3%A0%C3%90%C3%8D HTTP/1.0" 200 2181
92.232.53.54 - - [09/Feb/2015:16:07:00 +0800] "GET /list/listSource.jsp?source=%C3%91%C2%A7%C3%8E%C2%BB%C3%82%C3%9B%C3%8E%C3%84 HTTP/1.0" 200 2181
92.232.53.54 - - [09/Feb/2015:16:07:03 +0800] "GET /list/listSource.jsp?source=%C3%97%C2%A8%C3%96%C3%B8 HTTP/1.0" 200 2157
92.232.53.54 - - [09/Feb/2015:16:07:08 +0800] "GET /list/main.jsp HTTP/1.0" 200 873
61.149.81.22 - - [09/Feb/2015:16:07:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:07:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:16:09:41 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:09:41 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.70 - - [09/Feb/2015:16:10:22 +0800] "GET / HTTP/1.1" 302 -
220.181.108.156 - - [09/Feb/2015:16:11:16 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:12:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:12:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:16:14:33 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:14:36 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /favicon.ico HTTP/1.1" 404 988
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET / HTTP/1.1" 302 -
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1294
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 16368
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
123.139.53.15 - - [09/Feb/2015:16:15:22 +0800] "GET /favicon.ico HTTP/1.1" 404 988
123.139.53.15 - - [09/Feb/2015:16:16:15 +0800] "POST /sxzn/checkLogin.action HTTP/1.1" 302 -
123.139.53.15 - - [09/Feb/2015:16:16:15 +0800] "GET /sxzn/ HTTP/1.1" 200 18237
123.139.53.15 - - [09/Feb/2015:16:16:19 +0800] "GET /sxzn/foreground/viewMetadata.action?id=5 HTTP/1.1" 200 9584
123.139.53.15 - - [09/Feb/2015:16:16:19 +0800] "GET /sxzn/css/metadata.css HTTP/1.1" 200 945
123.139.53.15 - - [09/Feb/2015:16:16:27 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=5 HTTP/1.1" 200 9541
123.139.53.15 - - [09/Feb/2015:16:16:28 +0800] "GET /sxzn/css/displaytag.css HTTP/1.1" 200 2309
123.139.53.15 - - [09/Feb/2015:16:16:36 +0800] "GET /sxzn/foreground/viewDataset.action?id=12 HTTP/1.1" 200 7057
123.139.53.15 - - [09/Feb/2015:16:16:41 +0800] "GET /tlp/advanced/index.jsp HTTP/1.1" 200 720
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /sxzn/inc/topFrame.jsp HTTP/1.1" 200 2799
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/riverintro.jsp HTTP/1.1" 200 2524
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/left.jsp HTTP/1.1" 200 17993
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/images/riverintro1.jpg HTTP/1.1" 200 21336
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /sxzn/images/logo.jpg HTTP/1.1" 200 38590
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/Moff.gif HTTP/1.1" 200 53
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/open_node.gif HTTP/1.1" 200 79
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/grid.gif HTTP/1.1" 200 987
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/vertline.gif HTTP/1.1" 200 63
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/line_05.gif HTTP/1.1" 200 65
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/line_05_last.gif HTTP/1.1" 200 62
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/open_lastnode.gif HTTP/1.1" 200 78
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/blank.gif HTTP/1.1" 200 135
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/open_folder.gif HTTP/1.1" 200 568
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/advanced/images/doc.gif HTTP/1.1" 200 1014
123.139.53.15 - - [09/Feb/2015:16:16:42 +0800] "GET /tlp/images/riverintro2.gif HTTP/1.1" 200 100899
123.139.53.15 - - [09/Feb/2015:16:16:44 +0800] "GET /tlp/advanced/main.jsp?table=rll HTTP/1.1" 200 1904
123.139.53.15 - - [09/Feb/2015:16:16:44 +0800] "GET /tlp/advanced/images/Mon.gif HTTP/1.1" 200 293
123.139.53.15 - - [09/Feb/2015:16:16:45 +0800] "GET /tlp/advanced/js/pageViewer.js HTTP/1.1" 200 612
123.139.53.15 - - [09/Feb/2015:16:16:45 +0800] "GET /tlp/advanced/navigation/style.css HTTP/1.1" 200 4724
123.139.53.15 - - [09/Feb/2015:16:16:45 +0800] "GET /tlp/advanced/js/calendar.js HTTP/1.1" 200 10855
123.139.53.15 - - [09/Feb/2015:16:16:46 +0800] "GET /tlp/user/main.jsp?table=m_rll HTTP/1.1" 200 2511
123.139.53.15 - - [09/Feb/2015:16:16:47 +0800] "GET /tlp/user/js/pageViewer.js HTTP/1.1" 200 612
123.139.53.15 - - [09/Feb/2015:16:16:47 +0800] "GET /tlp/user/navigation/style.css HTTP/1.1" 200 4724
61.149.81.22 - - [09/Feb/2015:16:17:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:17:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
123.139.53.15 - - [09/Feb/2015:16:18:11 +0800] "GET /tlp/advanced/index.jsp HTTP/1.1" 200 720
123.139.53.15 - - [09/Feb/2015:16:18:11 +0800] "GET /sxzn/inc/topFrame.jsp HTTP/1.1" 200 2567
123.139.53.15 - - [09/Feb/2015:16:18:11 +0800] "GET /tlp/riverintro.jsp HTTP/1.1" 200 2524
123.139.53.15 - - [09/Feb/2015:16:18:11 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
123.139.53.15 - - [09/Feb/2015:16:18:11 +0800] "GET /tlp/advanced/left.jsp HTTP/1.1" 200 17993
123.139.53.15 - - [09/Feb/2015:16:18:11 +0800] "GET /tlp/images/riverintro1.jpg HTTP/1.1" 200 21336
123.139.53.15 - - [09/Feb/2015:16:18:11 +0800] "GET /sxzn/images/logo.jpg HTTP/1.1" 200 38590
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/Moff.gif HTTP/1.1" 200 53
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/open_node.gif HTTP/1.1" 200 79
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/grid.gif HTTP/1.1" 200 987
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/vertline.gif HTTP/1.1" 200 63
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/line_05.gif HTTP/1.1" 200 65
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/open_folder.gif HTTP/1.1" 200 568
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/line_05_last.gif HTTP/1.1" 200 62
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/open_lastnode.gif HTTP/1.1" 200 78
218.205.205.108 - - [09/Feb/2015:16:18:12 +0800] "GET /stat/images/m3.jpg HTTP/1.1" 404 1009
123.139.53.15 - - [09/Feb/2015:16:18:11 +0800] "GET /tlp/images/riverintro2.gif HTTP/1.1" 200 100899
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/blank.gif HTTP/1.1" 200 135
123.139.53.15 - - [09/Feb/2015:16:18:12 +0800] "GET /tlp/advanced/images/doc.gif HTTP/1.1" 200 1014
123.139.53.15 - - [09/Feb/2015:16:18:16 +0800] "GET /tlp/user/main.jsp?table=m_rll HTTP/1.1" 200 2511
123.139.53.15 - - [09/Feb/2015:16:18:16 +0800] "GET /tlp/advanced/images/Mon.gif HTTP/1.1" 200 293
123.139.53.15 - - [09/Feb/2015:16:18:16 +0800] "GET /tlp/user/navigation/style.css HTTP/1.1" 200 4724
123.139.53.15 - - [09/Feb/2015:16:18:16 +0800] "GET /tlp/user/js/pageViewer.js HTTP/1.1" 200 612
123.139.53.15 - - [09/Feb/2015:16:18:16 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
123.139.53.15 - - [09/Feb/2015:16:18:16 +0800] "GET /sxzn/inc/topFrame.jsp HTTP/1.1" 200 2479
123.139.53.15 - - [09/Feb/2015:16:18:16 +0800] "GET /favicon.ico HTTP/1.1" 404 988
123.139.53.15 - - [09/Feb/2015:16:18:16 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
123.139.53.15 - - [09/Feb/2015:16:18:24 +0800] "POST /tlp/user/main.jsp HTTP/1.1" 200 2511
123.139.53.15 - - [09/Feb/2015:16:18:27 +0800] "GET /tlp/advanced/main.jsp?table=rll HTTP/1.1" 200 1904
123.139.53.15 - - [09/Feb/2015:16:18:27 +0800] "GET /tlp/advanced/navigation/style.css HTTP/1.1" 200 4724
123.139.53.15 - - [09/Feb/2015:16:18:27 +0800] "GET /tlp/advanced/js/calendar.js HTTP/1.1" 200 10855
123.139.53.15 - - [09/Feb/2015:16:18:27 +0800] "GET /tlp/advanced/js/pageViewer.js HTTP/1.1" 200 612
123.139.53.15 - - [09/Feb/2015:16:18:31 +0800] "GET /tlp/user/main.jsp?table=m_rll HTTP/1.1" 200 2511
123.139.53.15 - - [09/Feb/2015:16:18:50 +0800] "GET /sxzn/foreground/viewDataset.action?id=9 HTTP/1.1" 200 7044
123.139.53.15 - - [09/Feb/2015:16:18:53 +0800] "GET /tlp/advanced/index.jsp HTTP/1.1" 200 720
123.139.53.15 - - [09/Feb/2015:16:18:53 +0800] "GET /sxzn/inc/topFrame.jsp HTTP/1.1" 200 2799
123.139.53.15 - - [09/Feb/2015:16:18:53 +0800] "GET /tlp/riverintro.jsp HTTP/1.1" 200 2524
123.139.53.15 - - [09/Feb/2015:16:18:53 +0800] "GET /tlp/advanced/left.jsp HTTP/1.1" 200 17993
123.139.53.15 - - [09/Feb/2015:16:19:01 +0800] "GET /tlp/user/main.jsp?table=m_rll HTTP/1.1" 200 2511
123.139.53.15 - - [09/Feb/2015:16:19:07 +0800] "GET /tlp/user/main.jsp?table=yxy HTTP/1.1" 200 2530
123.139.53.15 - - [09/Feb/2015:16:19:09 +0800] "GET /tlp/advanced/main.jsp?table=rll HTTP/1.1" 200 1904
123.139.53.15 - - [09/Feb/2015:16:19:13 +0800] "GET /tlp/user/main.jsp?table=m_rll HTTP/1.1" 200 2511
61.149.81.22 - - [09/Feb/2015:16:19:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:19:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
123.139.53.15 - - [09/Feb/2015:16:20:19 +0800] "GET /tlp/user/yzf.jsp?table=yzf HTTP/1.1" 200 1527
58.32.214.191 - - [09/Feb/2015:16:20:19 +0800] "GET /tlp/user/yzf.jsp?table=yzf HTTP/1.1" 200 1527
123.139.53.15 - - [09/Feb/2015:16:20:24 +0800] "GET /tlp/user/main.jsp?table=m_rll HTTP/1.1" 200 2511
74.208.167.141 - - [09/Feb/2015:16:22:18 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:22:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:22:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:16:24:34 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:24:35 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.69.171 - - [09/Feb/2015:16:25:01 +0800] "GET /sxzn/viewMetadata.action?id=184 HTTP/1.1" 200 8949
66.249.75.156 - - [09/Feb/2015:16:25:39 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=ABFB6766828D871F1EBA28F392A913D2?d-49747-p=8 HTTP/1.1" 200 24248
61.149.81.22 - - [09/Feb/2015:16:27:52 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:27:52 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [09/Feb/2015:16:29:30 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:29:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
222.73.77.54 - - [09/Feb/2015:16:31:04 +0800] "GET /sxzn/foreground/viewMetadata.action?id=5 HTTP/1.1" 200 9352
61.149.81.22 - - [09/Feb/2015:16:32:50 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:32:50 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
202.108.1.191 - - [09/Feb/2015:16:34:27 +0800] "GET / HTTP/1.1" 302 -
202.108.1.191 - - [09/Feb/2015:16:34:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [09/Feb/2015:16:34:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [09/Feb/2015:16:34:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
112.227.186.64 - - [09/Feb/2015:16:35:22 +0800] "GET /zszx/map/photo/yixian/topoline.bmp HTTP/1.1" 200 867098
112.227.186.64 - - [09/Feb/2015:16:35:27 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 200 867098
101.226.33.221 - - [09/Feb/2015:16:35:39 +0800] "GET /tlp/advanced/main.jsp?table=rll HTTP/1.1" 200 1904
